match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T205314,Royals Vs Sunrisers,Sunrisers,Umran Malik,4,0,39,2,9.75,12,4,2,2,1
T205314,Royals Vs Sunrisers,Sunrisers,Washington Sundar,3,0,47,0,15.66,3,1,5,0,1
T205314,Royals Vs Sunrisers,Sunrisers,TNatarajan ,4,0,43,2,10.75,8,5,2,2,0
T205314,Royals Vs Sunrisers,Sunrisers,Abhishek Sharma,1,0,15,0,15,1,1,1,0,0
T205314,Royals Vs Sunrisers,Royals,Trent Boult,4,1,23,2,5.75,16,2,1,3,0
T205314,Royals Vs Sunrisers,Royals,Prasidh Krishna,4,1,16,2,4,16,1,1,0,0
T205314,Royals Vs Sunrisers,Royals,Nathan CoulterNile,3,0,48,0,16,4,5,3,1,1
T205314,Royals Vs Sunrisers,Royals,Ravichandran Ashwin,4,0,21,0,5.25,8,1,0,0,0
T205314,Royals Vs Sunrisers,Royals,Yuzvendra Chahal,4,0,22,3,5.5,8,1,0,0,0
T205314,Royals Vs Sunrisers,Royals,Riyan Parag,1,0,14,0,14,0,1,1,0,0
T202349,Super Giants Vs Titans,Titans,Mohammed Shami,4,0,25,3,6.25,13,4,0,0,0
T202349,Super Giants Vs Titans,Titans,Varun Aaron,4,0,45,2,11.25,5,6,1,3,0
T202349,Super Giants Vs Titans,Titans,Lockie Ferguson,4,0,24,0,6,11,1,1,1,0
T202349,Super Giants Vs Titans,Titans,Hardik Pandya,4,0,37,0,9.25,10,6,1,0,0
T202349,Super Giants Vs Titans,Titans,Rashid Khan,4,0,27,1,6.75,8,0,2,0,0
T202349,Super Giants Vs Titans,Super Giants,Dushmantha Chameera,3,0,22,2,7.33,11,4,0,1,0
T202349,Super Giants Vs Titans,Super Giants,Avesh Khan,3.4,0,33,1,9,10,5,1,0,0
T202349,Super Giants Vs Titans,Super Giants,Mohsin Khan,2,0,18,0,9,4,3,0,0,0
T202349,Super Giants Vs Titans,Super Giants,Ravi Bishnoi,4,0,34,0,8.5,11,3,2,2,0
T202349,Super Giants Vs Titans,Super Giants,Krunal Pandya,4,0,17,1,4.25,12,1,0,0,0
T202349,Super Giants Vs Titans,Super Giants,Deepak Hooda,3,0,31,1,10.33,3,2,2,0,0
T208141,RCB Vs Punjab Kings,Punjab Kings,Sandeep Sharma,4,0,37,0,9.25,10,4,2,0,0
T208141,RCB Vs Punjab Kings,Punjab Kings,Arshdeep Singh,4,0,31,1,7.75,11,0,2,3,0
T208141,RCB Vs Punjab Kings,Punjab Kings,Odean Smith,4,0,52,0,13,9,5,4,1,0
T208141,RCB Vs Punjab Kings,Punjab Kings,Rahul Chahar,4,0,22,1,5.5,8,0,0,1,0
T208141,RCB Vs Punjab Kings,Punjab Kings,Harpreet Brar,3,0,38,0,12.66,5,0,4,1,0
T208141,RCB Vs Punjab Kings,Punjab Kings,Liam Livingstone,1,0,14,0,14,1,0,1,1,0
T208141,RCB Vs Punjab Kings,RCB,David Willey,3,0,28,0,9.33,5,3,1,0,0
T208141,RCB Vs Punjab Kings,RCB,Mohammed Siraj,4,0,59,2,14.75,9,3,4,6,0
T208141,RCB Vs Punjab Kings,RCB,Shahbaz Ahmed,1,0,6,0,6,3,1,0,0,0
T208141,RCB Vs Punjab Kings,RCB,Akash Deep,3,0,38,1,12.66,4,2,3,0,0
T208141,RCB Vs Punjab Kings,RCB,Wanindu Hasaranga,4,0,40,1,10,10,1,4,1,0
T208141,RCB Vs Punjab Kings,RCB,Harshal Patel,4,0,36,1,9,10,1,2,5,0
T205838,Mumbai Vs Capitals,Capitals,Shardul Thakur,4,0,47,0,11.75,8,3,4,1,0
T205838,Mumbai Vs Capitals,Capitals,Khaleel Ahmed,4,0,27,2,6.75,13,5,0,0,0
T205838,Mumbai Vs Capitals,Capitals,Axar Patel,4,0,40,0,10,3,4,1,0,0
T205838,Mumbai Vs Capitals,Capitals,Kamlesh Nagarkoti,2,0,29,0,14.5,4,5,1,1,0
T205838,Mumbai Vs Capitals,Capitals,Kuldeep Yadav,4,0,18,3,4.5,8,0,0,0,0
T205838,Mumbai Vs Capitals,Capitals,Lalit Yadav,2,0,15,0,7.5,2,1,0,0,0
T205838,Mumbai Vs Capitals,Mumbai,Daniel Sams,4,0,57,0,14.25,4,6,3,2,0
T205838,Mumbai Vs Capitals,Mumbai,Jasprit Bumrah,3.2,0,43,0,12.9,4,7,1,0,0
T205838,Mumbai Vs Capitals,Mumbai,Basil Thampi,4,0,35,3,8.75,11,2,2,3,0
T205838,Mumbai Vs Capitals,Mumbai,Murugan Ashwin,4,0,14,2,3.5,14,1,0,0,0
T205838,Mumbai Vs Capitals,Mumbai,Tymal Mills,3,0,26,1,8.66,6,2,1,2,0
T201512,Super Kings Vs KKR,KKR,Umesh Yadav,4,0,20,2,5,15,1,1,2,1
T201512,Super Kings Vs KKR,KKR,Shivam Mavi,4,0,35,0,8.75,12,3,2,1,1
T201512,Super Kings Vs KKR,KKR,Varun Chakravarthy,4,0,23,1,5.75,11,1,1,1,0
T201512,Super Kings Vs KKR,KKR,Sunil Narine,4,0,15,0,3.75,10,0,0,0,0
T201512,Super Kings Vs KKR,KKR,Andre Russell,4,0,38,1,9.5,7,5,1,0,0
T201512,Super Kings Vs KKR,Super Kings,Tushar Deshpande,3,0,23,0,7.66,9,4,0,0,0
T201512,Super Kings Vs KKR,Super Kings,Adam Milne,2.3,0,19,0,7.6,9,2,1,0,0
T201512,Super Kings Vs KKR,Super Kings,Mitchell Santner,4,0,31,1,7.75,5,1,1,0,0
T201512,Super Kings Vs KKR,Super Kings,Dwayne Bravo,4,0,20,3,5,11,2,0,0,0
T201512,Super Kings Vs KKR,Super Kings,Shivam Dube,1,0,11,0,11,1,2,0,0,0
T201512,Super Kings Vs KKR,Super Kings,Ravindra Jadeja,4,0,25,0,6.25,8,1,1,0,0
T208201,Titans Vs Super Kings,Super Kings,Deepak Chahar,4,0,38,1,9.5,5,3,1,0,0
T208201,Titans Vs Super Kings,Super Kings,Tushar Deshpande,4,0,56,0,14,4,7,3,0,0
T208201,Titans Vs Super Kings,Super Kings,Maheesh Theekshana,4,0,36,0,9,8,3,2,0,0
T208201,Titans Vs Super Kings,Super Kings,Ravindra Jadeja,4,0,38,1,9.5,3,3,1,0,0
T208201,Titans Vs Super Kings,Super Kings,Matheesha Pathirana,4,0,44,2,11,7,4,2,2,0
T208201,Titans Vs Super Kings,Titans,Mohammed Shami,3,0,29,0,9.66,5,4,0,0,0
T208201,Titans Vs Super Kings,Titans,Hardik Pandya,1,0,14,0,14,1,1,1,1,0
T208201,Titans Vs Super Kings,Titans,Rashid Khan,3,0,44,0,14.66,2,4,3,0,0
T208201,Titans Vs Super Kings,Titans,Noor Ahmad,3,0,17,2,5.66,6,0,0,3,0
T208201,Titans Vs Super Kings,Titans,Josh Little,2,0,30,0,15,1,0,3,0,0
T208201,Titans Vs Super Kings,Titans,Mohit Sharma,3,0,36,3,12,4,2,3,0,0
T203496,Titans Vs Mumbai,Mumbai,Jason Behrendorff,4,0,28,0,7,8,4,0,0,0
T203496,Titans Vs Mumbai,Mumbai,Cameron Green,3,0,35,0,11.66,4,3,2,0,0
T203496,Titans Vs Mumbai,Mumbai,Akash Madhwal,4,0,52,1,13,7,3,4,0,2
T203496,Titans Vs Mumbai,Mumbai,Chris Jordan,4,0,56,0,14,6,6,3,4,0
T203496,Titans Vs Mumbai,Mumbai,Piyush Chawla,3,0,45,1,15,0,2,3,1,0
T203496,Titans Vs Mumbai,Mumbai,Kumar Kartikeya,2,0,15,0,7.5,2,0,1,0,0
T203496,Titans Vs Mumbai,Titans,Mohammed Shami,3,0,41,2,13.66,6,6,2,0,0
T203496,Titans Vs Mumbai,Titans,Hardik Pandya,2,0,24,0,12,4,3,1,1,0
T203496,Titans Vs Mumbai,Titans,Rashid Khan,4,0,33,2,8.25,8,5,0,1,0
T203496,Titans Vs Mumbai,Titans,Noor Ahmad,4,0,35,0,8.75,8,1,2,1,1
T203496,Titans Vs Mumbai,Titans,Josh Little,3,0,26,1,8.66,6,2,1,1,0
T203496,Titans Vs Mumbai,Titans,Mohit Sharma,2.2,0,10,5,4.28,9,0,1,0,0
T203571,Mumbai Vs Super Giants,Super Giants,Krunal Pandya,4,0,38,0,9.5,7,5,1,0,0
T203571,Mumbai Vs Super Giants,Super Giants,Krishnappa Gowtham,1,0,8,0,8,4,2,0,0,0
T203571,Mumbai Vs Super Giants,Super Giants,Naveen Hul,4,0,38,4,9.5,10,3,2,3,0
T203571,Mumbai Vs Super Giants,Super Giants,Yash Thakur,4,0,34,3,8.5,12,3,2,2,0
T203571,Mumbai Vs Super Giants,Super Giants,Mohsin Khan,3,0,24,1,8,9,1,2,0,0
T203571,Mumbai Vs Super Giants,Super Giants,Ravi Bishnoi,4,0,30,0,7.5,4,1,1,1,0
T203571,Mumbai Vs Super Giants,Mumbai,Jason Behrendorff,3,0,21,0,7,7,3,0,0,0
T203571,Mumbai Vs Super Giants,Mumbai,Akash Madhwal,3.3,0,5,5,1.42,17,0,0,0,0
T203571,Mumbai Vs Super Giants,Mumbai,Chris Jordan,2,1,7,1,3.5,9,1,0,0,0
T203571,Mumbai Vs Super Giants,Mumbai,Cameron Green,3,0,15,0,5,7,1,0,0,0
T203571,Mumbai Vs Super Giants,Mumbai,Hrithik Shokeen,1,0,18,0,18,1,2,1,1,0
T203571,Mumbai Vs Super Giants,Mumbai,Piyush Chawla,4,0,28,1,7,9,2,1,2,0
T206084,Super Kings Vs Titans,Titans,Mohammed Shami,4,0,28,2,7,10,2,1,0,1
T206084,Super Kings Vs Titans,Titans,Darshan Nalkande,4,0,44,1,11,9,4,2,0,1
T206084,Super Kings Vs Titans,Titans,Rashid Khan,4,0,37,1,9.25,5,2,1,0,0
T206084,Super Kings Vs Titans,Titans,Noor Ahmad,4,0,29,1,7.25,6,3,0,0,0
T206084,Super Kings Vs Titans,Titans,Mohit Sharma,4,0,31,2,7.75,4,3,0,0,0
T206084,Super Kings Vs Titans,Super Kings,Deepak Chahar,4,0,29,2,7.25,10,2,1,3,0
T206084,Super Kings Vs Titans,Super Kings,Tushar Deshpande,4,0,43,1,10.75,11,6,2,2,0
T206084,Super Kings Vs Titans,Super Kings,Maheesh Theekshana,4,0,28,2,7,8,1,1,0,0
T206084,Super Kings Vs Titans,Super Kings,Ravindra Jadeja,4,0,18,2,4.5,12,2,0,0,0
T206084,Super Kings Vs Titans,Super Kings,Matheesha Pathirana,4,0,37,2,9.25,9,2,1,7,0
T201605,RCB Vs Titans,Titans,Mohammed Shami,4,0,39,1,9.75,9,7,0,1,0
T201605,RCB Vs Titans,Titans,Yash Dayal,4,0,39,1,9.75,7,5,1,0,0
T201605,RCB Vs Titans,Titans,Rashid Khan,4,0,24,1,6,5,1,0,0,0
T201605,RCB Vs Titans,Titans,Noor Ahmad,4,0,39,2,9.75,6,4,1,2,0
T201605,RCB Vs Titans,Titans,Mohit Sharma,4,0,54,0,13.5,2,8,1,2,0
T201605,RCB Vs Titans,RCB,Mohammed Siraj,4,0,32,2,8,11,2,2,2,0
T201605,RCB Vs Titans,RCB,Wayne Parnell,3.1,0,42,0,13.26,7,6,2,1,1
T201605,RCB Vs Titans,RCB,Vijaykumar Vyshak,4,0,40,1,10,6,2,2,2,0
T201605,RCB Vs Titans,RCB,Himanshu Sharma,3,0,28,0,9.33,4,3,1,0,0
T201605,RCB Vs Titans,RCB,Harshal Patel,4,0,29,1,7.25,11,2,1,2,0
T201605,RCB Vs Titans,RCB,Michael Bracewell,1,0,16,0,16,2,0,2,0,0
T206817,Sunrisers Vs Mumbai,Mumbai,Jason Behrendorff,3,0,36,0,12,7,4,2,3,0
T206817,Sunrisers Vs Mumbai,Mumbai,Cameron Green,1,0,2,0,2,4,0,0,0,0
T206817,Sunrisers Vs Mumbai,Mumbai,Chris Jordan,4,0,42,1,10.5,6,5,1,1,0
T206817,Sunrisers Vs Mumbai,Mumbai,Akash Madhwal,4,0,37,4,9.25,7,4,1,0,1
T206817,Sunrisers Vs Mumbai,Mumbai,Piyush Chawla,4,0,39,0,9.75,4,3,2,0,0
T206817,Sunrisers Vs Mumbai,Mumbai,Kumar Kartikeya,4,0,39,0,9.75,6,4,1,1,0
T206817,Sunrisers Vs Mumbai,Sunrisers,Bhuvneshwar Kumar,4,0,26,1,6.5,8,3,0,0,0
T206817,Sunrisers Vs Mumbai,Sunrisers,Nitish KumarReddy,3,0,35,0,11.66,7,1,4,0,0
T206817,Sunrisers Vs Mumbai,Sunrisers,Mayank Dagar,4,0,37,1,9.25,9,4,2,0,0
T206817,Sunrisers Vs Mumbai,Sunrisers,Kartik Tyagi,2.5,0,41,0,14.47,4,6,1,0,3
T206817,Sunrisers Vs Mumbai,Sunrisers,Umran Malik,3,0,41,0,13.66,3,7,1,0,0
T206817,Sunrisers Vs Mumbai,Sunrisers,Vivrant Sharma,1,0,19,0,19,1,0,2,1,1
T206817,Sunrisers Vs Mumbai,Sunrisers,Aiden Markram,0.1,0,1,0,6,0,0,0,0,0
T203370,Super Giants Vs KKR,KKR,Harshit Rana,3,0,21,1,7,11,3,1,0,0
T203370,Super Giants Vs KKR,KKR,Vaibhav Arora,4,0,30,2,7.5,9,1,1,3,1
T203370,Super Giants Vs KKR,KKR,Varun Chakravarthy,4,0,38,1,9.5,10,4,2,0,0
T203370,Super Giants Vs KKR,KKR,Nitish Rana,1,0,3,0,3,4,0,0,0,0
T203370,Super Giants Vs KKR,KKR,Shardul Thakur,2,0,27,2,13.5,3,0,3,1,1
T203370,Super Giants Vs KKR,KKR,Sunil Narine,4,0,28,2,7,8,2,1,1,0
T203370,Super Giants Vs KKR,KKR,Suyash Sharma,1,0,12,0,12,2,1,1,0,0
T203370,Super Giants Vs KKR,KKR,Andre Russell,1,0,12,0,12,2,1,1,0,0
T203370,Super Giants Vs KKR,Super Giants,Mohsin Khan,1,0,15,0,15,2,2,1,0,0
T203370,Super Giants Vs KKR,Super Giants,Naveen Hul,4,0,46,0,11.5,8,6,2,0,0
T203370,Super Giants Vs KKR,Super Giants,Krunal Pandya,4,0,30,1,7.5,9,5,0,0,0
T203370,Super Giants Vs KKR,Super Giants,Krishnappa Gowtham,4,0,26,1,6.5,9,2,0,2,0
T203370,Super Giants Vs KKR,Super Giants,Ravi Bishnoi,4,0,23,2,5.75,10,1,1,0,0
T203370,Super Giants Vs KKR,Super Giants,Yash Thakur,3,0,31,2,10.33,9,1,3,3,0
T206925,Super Kings Vs Capitals,Capitals,Khaleel Ahmed,4,0,45,1,11.25,9,4,3,2,1
T206925,Super Kings Vs Capitals,Capitals,Lalit Yadav,2,0,32,0,16,1,3,2,2,0
T206925,Super Kings Vs Capitals,Capitals,Axar Patel,3,0,32,0,10.66,3,0,3,0,0
T206925,Super Kings Vs Capitals,Capitals,Anrich Nortje,4,0,43,1,10.75,8,4,3,0,0
T206925,Super Kings Vs Capitals,Capitals,Chetan Sakariya,4,0,36,1,9,9,5,0,3,1
T206925,Super Kings Vs Capitals,Capitals,Kuldeep Yadav,3,0,34,0,11.33,2,1,3,0,0
T206925,Super Kings Vs Capitals,Super Kings,Deepak Chahar,4,0,22,3,5.5,14,2,1,0,0
T206925,Super Kings Vs Capitals,Super Kings,Tushar Deshpande,4,0,26,1,6.5,12,4,0,1,0
T206925,Super Kings Vs Capitals,Super Kings,Maheesh Theekshana,4,1,23,2,5.75,11,1,1,0,0
T206925,Super Kings Vs Capitals,Super Kings,Ravindra Jadeja,4,0,50,1,12.5,4,3,4,1,0
T206925,Super Kings Vs Capitals,Super Kings,Matheesha Pathirana,4,0,22,2,5.5,11,1,0,5,0
T205037,Punjab Kings Vs Royals,Royals,Trent Boult,4,0,35,1,8.75,12,3,2,1,0
T205037,Punjab Kings Vs Royals,Royals,Sandeep Sharma,4,0,46,0,11.5,6,3,3,2,1
T205037,Punjab Kings Vs Royals,Royals,Navdeep Saini,4,0,40,3,10,9,6,1,1,0
T205037,Punjab Kings Vs Royals,Royals,Adam Zampa,4,0,26,1,6.5,6,2,0,0,0
T205037,Punjab Kings Vs Royals,Royals,Yuzvendra Chahal,4,0,40,0,10,9,3,3,1,0
T205037,Punjab Kings Vs Royals,Punjab Kings,Sam Curran,4,0,46,1,11.5,9,8,1,2,0
T205037,Punjab Kings Vs Royals,Punjab Kings,Kagiso Rabada,4,0,40,2,10,12,2,4,1,1
T205037,Punjab Kings Vs Royals,Punjab Kings,Arshdeep Singh,4,0,40,1,10,11,4,2,3,0
T205037,Punjab Kings Vs Royals,Punjab Kings,Nathan Ellis,4,0,34,1,8.5,8,3,1,1,0
T205037,Punjab Kings Vs Royals,Punjab Kings,Rahul Chahar,3.4,0,28,1,7.63,5,1,1,0,0
T202467,Sunrisers Vs RCB,RCB,Mohammed Siraj,4,0,17,1,4.25,16,2,0,2,0
T202467,Sunrisers Vs RCB,RCB,Wayne Parnell,4,0,35,0,8.75,5,3,1,0,0
T202467,Sunrisers Vs RCB,RCB,Michael Bracewell,2,0,13,2,6.5,5,2,0,0,0
T202467,Sunrisers Vs RCB,RCB,Shahbaz Ahmed,3,0,38,1,12.66,4,4,2,0,0
T202467,Sunrisers Vs RCB,RCB,Harshal Patel,4,0,37,1,9.25,4,3,1,1,0
T202467,Sunrisers Vs RCB,RCB,Karn Sharma,3,0,45,0,15,0,1,4,1,0
T202467,Sunrisers Vs RCB,Sunrisers,Bhuvneshwar Kumar,4,0,48,1,12,10,7,2,1,0
T202467,Sunrisers Vs RCB,Sunrisers,Abhishek Sharma,3,0,28,0,9.33,5,3,1,1,0
T202467,Sunrisers Vs RCB,Sunrisers,TNatarajan ,4,0,34,1,8.5,6,3,1,1,0
T202467,Sunrisers Vs RCB,Sunrisers,Kartik Tyagi,1.2,0,21,0,15.75,1,4,0,1,0
T202467,Sunrisers Vs RCB,Sunrisers,Nitish KumarReddy,2,0,19,0,9.5,3,1,1,0,1
T202467,Sunrisers Vs RCB,Sunrisers,Mayank Dagar,4,0,25,0,6.25,8,1,1,0,0
T202467,Sunrisers Vs RCB,Sunrisers,Glenn Phillips,1,0,10,0,10,1,1,0,0,0
T201082,Capitals Vs Punjab Kings,Punjab Kings,Sam Curran,4,0,36,2,9,9,4,1,1,0
T201082,Capitals Vs Punjab Kings,Punjab Kings,Kagiso Rabada,3,0,36,0,12,8,2,4,0,0
T201082,Capitals Vs Punjab Kings,Punjab Kings,Arshdeep Singh,2,0,21,0,10.5,4,2,1,2,0
T201082,Capitals Vs Punjab Kings,Punjab Kings,Nathan Ellis,4,0,46,0,11.5,6,5,2,0,0
T201082,Capitals Vs Punjab Kings,Punjab Kings,Rahul Chahar,4,0,35,0,8.75,7,4,1,0,0
T201082,Capitals Vs Punjab Kings,Punjab Kings,Harpreet Brar,3,0,39,0,13,2,3,2,2,0
T201082,Capitals Vs Punjab Kings,Capitals,Khaleel Ahmed,3,1,20,1,6.66,14,1,2,0,1
T201082,Capitals Vs Punjab Kings,Capitals,Ishant Sharma,3,0,36,2,12,10,5,2,0,1
T201082,Capitals Vs Punjab Kings,Capitals,Anrich Nortje,4,0,36,2,9,11,2,3,0,0
T201082,Capitals Vs Punjab Kings,Capitals,Mukesh Kumar,4,0,52,0,13,8,3,5,1,0
T201082,Capitals Vs Punjab Kings,Capitals,Axar Patel,3,0,27,1,9,3,4,0,0,0
T201082,Capitals Vs Punjab Kings,Capitals,Kuldeep Yadav,3,0,21,0,7,4,0,1,1,0
T208249,Super Giants Vs Mumbai,Mumbai,Jason Behrendorff,4,0,30,2,7.5,9,0,2,1,0
T208249,Super Giants Vs Mumbai,Mumbai,Chris Jordan,4,0,50,0,12.5,7,3,4,2,0
T208249,Super Giants Vs Mumbai,Mumbai,Hrithik Shokeen,3,0,20,0,6.66,9,1,1,0,0
T208249,Super Giants Vs Mumbai,Mumbai,Piyush Chawla,3,0,26,1,8.66,5,0,2,0,0
T208249,Super Giants Vs Mumbai,Mumbai,Akash Madhwal,4,0,30,0,7.5,7,1,1,2,0
T208249,Super Giants Vs Mumbai,Mumbai,Cameron Green,2,0,16,0,8,5,1,1,0,0
T208249,Super Giants Vs Mumbai,Super Giants,Krunal Pandya,4,0,27,0,6.75,10,4,0,0,0
T208249,Super Giants Vs Mumbai,Super Giants,Mohsin Khan,3,0,26,1,8.66,8,1,2,2,0
T208249,Super Giants Vs Mumbai,Super Giants,Naveen Hul,4,0,37,0,9.25,8,1,3,0,1
T208249,Super Giants Vs Mumbai,Super Giants,Yash Thakur,4,0,40,2,10,9,2,2,5,1
T208249,Super Giants Vs Mumbai,Super Giants,Swapnil Singh,1,0,11,0,11,1,2,0,0,0
T208249,Super Giants Vs Mumbai,Super Giants,Ravi Bishnoi,4,0,26,2,6.5,9,2,0,1,0
T208692,Titans Vs Sunrisers,Sunrisers,Bhuvneshwar Kumar,4,0,30,5,7.5,11,4,0,0,0
T208692,Titans Vs Sunrisers,Sunrisers,Marco Jansen,4,0,39,1,9.75,11,3,1,4,2
T208692,Titans Vs Sunrisers,Sunrisers,Fazalhaq Farooqi,3,0,31,1,10.33,3,4,0,1,0
T208692,Titans Vs Sunrisers,Sunrisers,TNatarajan ,4,0,34,1,8.5,4,4,0,0,0
T208692,Titans Vs Sunrisers,Sunrisers,Aiden Markram,1,0,13,0,13,0,2,0,0,0
T208692,Titans Vs Sunrisers,Sunrisers,Mayank Markande,3,0,27,0,9,3,4,0,0,0
T208692,Titans Vs Sunrisers,Sunrisers,Abhishek Sharma,1,0,13,0,13,2,1,1,1,0
T208692,Titans Vs Sunrisers,Titans,Mohammed Shami,4,0,21,4,5.25,13,1,1,0,0
T208692,Titans Vs Sunrisers,Titans,Yash Dayal,4,0,31,1,7.75,11,4,0,4,0
T208692,Titans Vs Sunrisers,Titans,Rashid Khan,4,0,28,0,7,6,1,1,0,0
T208692,Titans Vs Sunrisers,Titans,Mohit Sharma,4,0,28,4,7,12,3,1,0,0
T208692,Titans Vs Sunrisers,Titans,Noor Ahmad,2.5,0,35,0,12.35,3,3,2,1,0
T208692,Titans Vs Sunrisers,Titans,Rahul Tewatia,1.1,0,7,0,6,3,1,0,0,0
T206211,Super Kings Vs KKR,KKR,Vaibhav Arora,4,0,30,1,7.5,7,2,0,1,1
T206211,Super Kings Vs KKR,KKR,Harshit Rana,2,0,19,0,9.5,5,2,1,0,0
T206211,Super Kings Vs KKR,KKR,Varun Chakravarthy,4,0,36,2,9,5,2,1,1,0
T206211,Super Kings Vs KKR,KKR,Sunil Narine,4,0,15,2,3.75,10,0,0,0,0
T206211,Super Kings Vs KKR,KKR,Shardul Thakur,3,0,15,1,5,7,1,0,1,0
T206211,Super Kings Vs KKR,KKR,Suyash Sharma,3,0,29,0,9.66,6,0,3,0,1
T206211,Super Kings Vs KKR,Super Kings,Deepak Chahar,3,0,27,3,9,7,3,1,2,0
T206211,Super Kings Vs KKR,Super Kings,Tushar Deshpande,3.3,0,25,0,7.14,11,2,1,2,0
T206211,Super Kings Vs KKR,Super Kings,Moeen Ali,4,0,31,0,7.75,8,5,0,0,0
T206211,Super Kings Vs KKR,Super Kings,Maheesh Theekshana,3,0,22,0,7.33,3,2,0,0,0
T206211,Super Kings Vs KKR,Super Kings,Matheesha Pathirana,3,0,23,0,7.66,8,1,0,2,1
T206211,Super Kings Vs KKR,Super Kings,Ravindra Jadeja,2,0,18,0,9,4,0,2,0,0
T204453,RCB Vs Royals,Royals,Sandeep Sharma,4,0,34,1,8.5,4,4,0,1,0
T204453,RCB Vs Royals,Royals,Adam Zampa,4,0,25,2,6.25,10,2,1,0,0
T204453,RCB Vs Royals,Royals,Yuzvendra Chahal,4,0,37,0,9.25,4,3,1,1,0
T204453,RCB Vs Royals,Royals,Ravichandran Ashwin,4,0,33,0,8.25,5,1,2,1,0
T204453,RCB Vs Royals,Royals,KMAsif ,4,0,42,2,10.5,8,2,3,1,0
T204453,RCB Vs Royals,RCB,Mohammed Siraj,2,0,10,1,5,9,2,0,1,0
T204453,RCB Vs Royals,RCB,Wayne Parnell,3,0,10,3,3.33,12,1,0,1,0
T204453,RCB Vs Royals,RCB,Michael Bracewell,3,0,16,2,5.33,10,1,1,0,0
T204453,RCB Vs Royals,RCB,Karn Sharma,1.3,0,19,2,12.66,5,0,3,0,0
T204453,RCB Vs Royals,RCB,Glenn Maxwell,1,0,3,1,3,4,0,0,0,0
T208032,Punjab Kings Vs Capitals,Capitals,Khaleel Ahmed,4,0,36,0,9,11,4,1,3,0
T208032,Punjab Kings Vs Capitals,Capitals,Ishant Sharma,3,0,27,2,9,8,4,1,0,0
T208032,Punjab Kings Vs Capitals,Capitals,Axar Patel,4,0,27,1,6.75,12,1,1,2,0
T208032,Punjab Kings Vs Capitals,Capitals,Praveen Dubey,3,0,19,1,6.33,8,1,1,1,0
T208032,Punjab Kings Vs Capitals,Capitals,Kuldeep Yadav,4,0,32,1,8,9,2,2,0,0
T208032,Punjab Kings Vs Capitals,Capitals,Mitchell Marsh,1,0,21,0,21,0,1,2,1,0
T208032,Punjab Kings Vs Capitals,Capitals,Mukesh Kumar,1,0,3,1,3,3,0,0,0,0
T208032,Punjab Kings Vs Capitals,Punjab Kings,Rishi Dhawan,1,0,10,0,10,2,2,0,0,0
T208032,Punjab Kings Vs Capitals,Punjab Kings,Sam Curran,2,0,18,0,9,4,3,0,0,0
T208032,Punjab Kings Vs Capitals,Punjab Kings,Harpreet Brar,4,0,30,4,7.5,11,5,0,1,0
T208032,Punjab Kings Vs Capitals,Punjab Kings,Nathan Ellis,4,0,26,2,6.5,6,2,0,1,0
T208032,Punjab Kings Vs Capitals,Punjab Kings,Arshdeep Singh,4,0,32,0,8,8,2,2,0,0
T208032,Punjab Kings Vs Capitals,Punjab Kings,Rahul Chahar,4,0,16,2,4,18,3,0,1,0
T208032,Punjab Kings Vs Capitals,Punjab Kings,Sikandar Raza,1,0,3,0,3,3,0,0,0,0
T204737,Sunrisers Vs Super Giants,Super Giants,Yudhvir Singh,3,0,24,1,8,8,4,0,1,0
T204737,Sunrisers Vs Super Giants,Super Giants,Kyle Mayers,1,0,11,0,11,3,2,0,0,1
T204737,Sunrisers Vs Super Giants,Super Giants,Krunal Pandya,4,0,24,2,6,12,2,1,0,0
T204737,Sunrisers Vs Super Giants,Super Giants,Avesh Khan,2,0,30,1,15,2,5,1,0,0
T204737,Sunrisers Vs Super Giants,Super Giants,Yash Thakur,4,0,28,1,7,11,1,2,0,0
T204737,Sunrisers Vs Super Giants,Super Giants,Amit Mishra,4,0,40,1,10,8,2,3,1,0
T204737,Sunrisers Vs Super Giants,Super Giants,Ravi Bishnoi,2,0,23,0,11.5,1,2,1,0,0
T204737,Sunrisers Vs Super Giants,Sunrisers,Bhuvneshwar Kumar,4,0,30,0,7.5,8,3,1,0,0
T204737,Sunrisers Vs Super Giants,Sunrisers,Fazalhaq Farooqi,3.2,0,32,0,9.6,8,5,0,4,0
T204737,Sunrisers Vs Super Giants,Sunrisers,Glenn Phillips,2,0,10,1,5,5,1,0,0,0
T204737,Sunrisers Vs Super Giants,Sunrisers,TNatarajan ,4,0,31,0,7.75,8,1,2,0,0
T204737,Sunrisers Vs Super Giants,Sunrisers,Mayank Markande,3,0,39,1,13,2,4,2,0,0
T204737,Sunrisers Vs Super Giants,Sunrisers,Abhishek Sharma,3,0,42,1,14,6,1,5,1,0
T203656,Mumbai Vs Titans,Titans,Mohammed Shami,4,0,53,0,13.25,9,5,4,0,0
T203656,Mumbai Vs Titans,Titans,Mohit Sharma,4,0,43,1,10.75,10,6,2,0,0
T203656,Mumbai Vs Titans,Titans,Rashid Khan,4,0,30,4,7.5,10,5,0,0,0
T203656,Mumbai Vs Titans,Titans,Noor Ahmad,4,0,38,0,9.5,7,4,1,0,0
